,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
19,Sacramento Kings,72,242.4,40.9,88.4,0.462,12.7,34.9,0.364,28.2,53.5,0.527,15.7,20.3,0.77,9.7,32.9,42.6,23.8,7.7,4.1,14.5,22.2,110.1,27.0,31.0,41.0,-2.04,0.46,-1.59,110.2,112.2,-2.0,98.9,0.23,0.395,0.566,2020
20,New Orleans Pelicans,72,242.1,42.6,91.6,0.465,13.6,36.9,0.37,28.9,54.8,0.528,17.1,23.4,0.729,11.1,35.4,46.5,26.8,7.5,5.0,16.4,21.2,115.8,25.4,30.0,42.0,-1.29,0.74,-0.55,110.7,111.9,-1.2,103.7,0.256,0.403,0.568,2020
21,Washington Wizards,72,241.0,41.5,90.9,0.457,12.0,32.6,0.368,29.5,58.3,0.506,19.4,24.6,0.788,10.2,31.9,42.0,25.0,8.0,4.3,14.2,22.7,114.4,25.1,25.0,47.0,-4.67,-0.57,-5.24,110.9,115.5,-4.6,102.7,0.27,0.358,0.562,2020
22,Charlotte Hornets,65,242.3,37.3,85.9,0.434,12.1,34.3,0.352,25.2,51.6,0.489,16.2,21.6,0.748,11.0,31.8,42.8,23.8,6.6,4.1,14.6,18.8,102.9,24.3,23.0,42.0,-6.75,-0.28,-7.03,106.3,113.3,-7.0,95.8,0.252,0.399,0.539,2020
23,Chicago Bulls,65,241.2,39.6,88.6,0.447,12.2,35.1,0.348,27.4,53.5,0.511,15.5,20.5,0.755,10.5,31.4,41.9,23.2,10.0,4.1,15.5,21.8,106.8,24.4,22.0,43.0,-3.08,-0.93,-4.0,106.7,109.8,-3.1,99.7,0.231,0.396,0.547,2020
24,New York Knicks,66,241.9,40.0,89.3,0.447,9.6,28.4,0.337,30.4,61.0,0.499,16.3,23.5,0.694,12.0,34.5,46.5,22.1,7.6,4.7,14.3,22.2,105.8,24.5,21.0,45.0,-6.45,-0.26,-6.72,106.5,113.0,-6.5,98.6,0.263,0.318,0.531,2020
25,Detroit Pistons,66,241.9,39.3,85.7,0.459,12.0,32.7,0.367,27.3,53.0,0.515,16.6,22.4,0.743,9.8,32.0,41.7,24.1,7.4,4.5,15.3,19.7,107.2,25.9,20.0,46.0,-3.56,-0.82,-4.38,109.0,112.7,-3.7,97.6,0.261,0.381,0.561,2020
26,Atlanta Hawks,67,243.0,40.6,90.6,0.449,12.0,36.1,0.333,28.6,54.5,0.525,18.5,23.4,0.79,9.9,33.4,43.3,24.0,7.8,5.1,16.2,23.1,111.8,24.1,20.0,47.0,-7.97,0.27,-7.71,107.2,114.8,-7.6,103.0,0.258,0.398,0.554,2020
27,Minnesota Timberwolves,64,243.1,40.4,91.6,0.441,13.3,39.7,0.336,27.1,52.0,0.521,19.1,25.4,0.753,10.5,34.3,44.8,23.8,8.7,5.7,15.3,21.4,113.3,24.8,19.0,45.0,-4.3,0.28,-4.02,108.1,112.2,-4.1,103.4,0.277,0.433,0.551,2020
28,Cleveland Cavaliers,65,241.9,40.3,87.9,0.458,11.2,31.8,0.351,29.1,56.1,0.519,15.1,19.9,0.758,10.8,33.4,44.2,23.1,6.9,3.2,16.5,18.3,106.9,25.0,19.0,46.0,-7.89,0.12,-7.77,107.5,115.4,-7.9,98.7,0.227,0.362,0.553,2020
29,Golden State Warriors,65,241.9,38.6,88.2,0.438,10.4,31.3,0.334,28.2,56.9,0.495,18.7,23.2,0.803,10.0,32.9,42.8,25.6,8.2,4.6,14.9,20.1,106.3,24.4,15.0,50.0,-8.71,0.59,-8.12,105.2,113.8,-8.6,100.3,0.264,0.355,0.54,2020
30,League Average 2020,71,241.8,40.9,88.8,0.46,12.2,34.1,0.358,28.7,54.7,0.524,17.9,23.1,0.773,10.1,34.8,44.8,24.4,7.6,4.9,14.5,20.8,111.8,26.2,,,0.0,0.0,0.0,110.6,110.6,,100.3,0.26,0.384,0.565,2020
