,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
73,Duane Causwell,C,27,SAC,73,26,14.3,1.2,3.0,.417,0.0,0.0,.000,1.2,2.9,.419,.417,1.0,1.3,.729,1.2,2.2,3.4,0.3,0.4,1.1,0.7,2.4,3.4
74,Cedric Ceballos,SF,26,LAL,78,71,33.7,8.2,15.4,.530,0.7,2.4,.277,7.5,13.1,.576,.552,4.2,5.2,.804,2.8,4.1,6.9,1.5,1.2,0.3,2.1,1.8,21.2
75,Rex Chapman,SG,28,MIA,56,50,33.3,5.2,12.1,.426,2.2,6.0,.371,2.9,6.1,.480,.518,1.5,2.0,.735,0.4,2.2,2.6,3.0,0.8,0.2,1.4,2.1,14.0
76,Calbert Cheaney,SF,24,WSB,70,70,33.2,6.1,12.9,.471,0.7,2.2,.338,5.3,10.7,.498,.499,2.2,3.1,.706,1.0,2.5,3.4,2.2,1.0,0.3,1.8,2.9,15.1
77,Pete Chilcutt,PF,27,HOU,74,0,8.8,1.0,2.4,.408,0.5,1.3,.378,0.5,1.1,.444,.511,0.2,0.4,.654,0.7,1.4,2.1,0.4,0.3,0.2,0.3,0.9,2.7
78,Randolph Childress,PG,23,POR,28,0,8.9,0.9,2.8,.316,0.5,1.7,.277,0.4,1.1,.375,.399,0.8,1.0,.815,0.0,0.6,0.7,1.1,0.3,0.0,1.0,0.8,3.0
79,Chris Childs,PG,28,NJN,78,54,30.9,4.2,10.0,.416,1.2,3.3,.367,2.9,6.7,.441,.478,3.3,3.9,.852,0.7,2.5,3.1,7.0,1.4,0.1,2.9,3.2,12.8
80,Doug Christie,SF,25,TOT,55,17,18.8,2.7,6.1,.445,0.8,1.9,.434,1.9,4.2,.450,.513,1.3,1.7,.742,0.6,2.2,2.8,2.1,1.3,0.3,1.7,2.6,7.5
81,Doug Christie,SF,25,NYK,23,0,9.5,1.5,3.2,.479,0.4,0.8,.526,1.1,2.3,.463,.548,0.6,1.0,.591,0.3,1.1,1.5,1.1,0.5,0.1,0.8,1.8,4.0
82,Doug Christie,SF,25,TOR,32,17,25.6,3.6,8.3,.436,1.1,2.7,.414,2.5,5.5,.446,.504,1.8,2.2,.789,0.8,2.9,3.8,2.9,1.8,0.5,2.4,3.1,10.1
83,Robert Churchwell,SG,23,GSW,4,0,5.0,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.3,1.5
84,Charles Claxton,C,25,BOS,3,0,2.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.7,.000,0.7,0.0,0.7,0.0,0.0,0.3,0.3,1.3,0.7
85,John Coker,C,24,PHO,5,0,2.2,0.8,1.0,.800,0.0,0.0,,0.8,1.0,.800,.800,0.0,0.0,,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.2,1.6
86,Derrick Coleman,PF,28,PHI,11,11,26.7,4.4,10.7,.407,0.6,1.9,.333,3.7,8.8,.423,.436,1.8,2.9,.625,1.2,5.4,6.5,2.8,0.4,0.9,2.5,2.7,11.2
87,Bimbo Coles,PG,27,TOT,81,55,32.3,3.9,9.6,.409,1.1,3.1,.346,2.8,6.5,.440,.466,2.1,2.6,.796,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11.0
88,Bimbo Coles,PG,27,MIA,52,52,36.2,4.4,10.8,.413,1.2,3.3,.366,3.2,7.4,.434,.470,2.7,3.3,.803,0.7,3.1,3.9,5.7,1.2,0.2,2.4,3.4,12.8
89,Bimbo Coles,PG,27,GSW,29,3,25.3,3.0,7.5,.399,0.9,2.8,.305,2.1,4.7,.456,.456,1.0,1.3,.763,0.4,1.7,2.0,4.3,1.1,0.2,1.7,2.7,7.9
90,Marty Conlon,C,28,MIL,74,1,12.9,2.1,4.4,.468,0.1,0.4,.167,2.0,4.0,.498,.476,1.1,1.5,.764,0.8,1.6,2.4,0.9,0.3,0.1,1.1,1.7,5.3
91,Anthony Cook,PF,28,POR,11,0,5.5,0.6,1.5,.438,0.0,0.2,.000,0.6,1.3,.500,.438,0.1,0.4,.250,0.5,0.6,1.1,0.2,0.0,0.1,0.1,0.7,1.4
92,Tyrone Corbin,SF,33,TOT,71,2,18.1,2.2,4.9,.442,0.0,0.3,.167,2.1,4.7,.456,.446,1.4,1.7,.833,1.1,2.3,3.4,1.2,0.9,0.3,0.9,2.1,5.8
93,Tyrone Corbin,SF,33,SAC,49,2,19.0,2.4,5.3,.452,0.0,0.2,.083,2.4,5.0,.470,.454,1.6,1.9,.837,1.1,2.5,3.7,1.2,1.0,0.3,1.0,2.0,6.4
94,Tyrone Corbin,SF,33,MIA,22,0,16.1,1.7,4.2,.413,0.1,0.3,.333,1.6,3.9,.419,.424,1.0,1.3,.821,1.2,1.8,3.0,1.0,0.7,0.1,0.8,2.3,4.6
95,Joe Courtney,PF,26,CLE,23,0,8.7,0.7,1.5,.429,0.0,0.0,,0.7,1.5,.429,.429,0.3,0.8,.444,1.0,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7
96,John Crotty,PG,26,CLE,58,4,10.6,0.9,2.0,.447,0.1,0.5,.296,0.7,1.5,.494,.482,1.1,1.2,.861,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1.0,3.0
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Terry Cummings,PF,34,MIL,81,13,21.9,3.3,7.2,.462,0.0,0.1,.143,3.3,7.1,.466,.463,1.3,2.0,.650,2.0,3.5,5.5,1.1,0.7,0.4,0.9,3.2,8.0
99,Dell Curry,SG,31,CHH,82,29,28.9,5.4,11.9,.453,2.0,5.0,.404,3.4,6.9,.488,.537,1.8,2.1,.854,0.8,2.4,3.2,2.1,1.3,0.3,1.6,2.1,14.5
100,Michael Curry,SG-SF,27,TOT,46,1,17.0,1.6,3.5,.453,0.4,1.2,.377,1.2,2.3,.491,.516,1.0,1.3,.726,0.6,1.3,1.8,0.6,0.5,0.0,0.5,2.0,4.6
101,Michael Curry,SF,27,WSB,5,0,6.8,0.6,2.0,.300,0.0,0.6,.000,0.6,1.4,.429,.300,0.8,0.8,1.000,0.4,0.6,1.0,0.2,0.2,0.0,0.2,0.6,2.0
102,Michael Curry,SG,27,DET,41,1,18.3,1.7,3.7,.464,0.5,1.2,.400,1.2,2.5,.495,.530,1.0,1.4,.707,0.6,1.3,2.0,0.6,0.6,0.0,0.6,2.2,4.9
103,Rastko Cvetković,C,25,DEN,14,0,3.4,0.4,1.1,.313,0.0,0.1,.000,0.4,1.1,.333,.313,0.0,0.3,.000,0.3,0.5,0.8,0.2,0.1,0.1,0.2,0.8,0.7
104,Sasha Danilović,SG,25,MIA,19,18,28.5,4.4,9.7,.451,1.8,4.1,.436,2.6,5.6,.462,.543,2.9,3.8,.764,0.6,1.8,2.4,2.5,0.8,0.2,1.9,2.6,13.4
105,Yinka Dare,C,23,NJN,58,23,10.8,1.1,2.5,.438,0.0,0.0,,1.1,2.5,.438,.438,0.7,1.1,.613,1.0,2.2,3.1,0.0,0.1,0.7,1.2,2.0,2.8
106,Antonio Davis,PF,27,IND,82,14,25.5,2.9,5.9,.490,0.0,0.0,.500,2.9,5.9,.490,.491,3.0,4.2,.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8
107,Dale Davis,PF,26,IND,78,77,33.6,4.3,7.7,.558,0.0,0.0,,4.3,7.7,.558,.558,1.7,3.7,.467,3.2,5.9,9.1,1.0,0.7,1.4,1.5,3.1,10.3
