   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST,STL,BLK,TOV,PF ,PTS
235,Mark Jackson        ,PG   ,35.0,TOT,83.0,82.0,31.2,2.9 ,7.0 ,0.419,0.8,2.5,0.338,2.1 ,4.5 ,0.463,0.479,0.9,1.1 ,0.785,0.8,2.9,3.7 ,8.0,1.0,0.1,2.1,1.7,7.6
238,Stephen Jackson     ,SF   ,22.0,NJN,77.0,40.0,21.6,3.2 ,7.4 ,0.425,0.7,2.0,0.335,2.5 ,5.4 ,0.458,0.47 ,1.3,1.8 ,0.719,0.5,2.2,2.7 ,1.8,1.1,0.2,1.7,2.2,8.2
240,Tim James           ,SF   ,24.0,CHH,30.0,0.0 ,6.6 ,0.5 ,1.7 ,0.308,0.0,0.1,0.333,0.5 ,1.6 ,0.306,0.317,0.4,0.5 ,0.857,0.5,0.7,1.2 ,0.3,0.1,0.2,0.3,0.9,1.5
241,Antawn Jamison      ,SF   ,24.0,GSW,82.0,82.0,41.4,9.8 ,22.1,0.442,0.8,2.5,0.302,9.0 ,19.6,0.459,0.459,4.7,6.5 ,0.715,3.4,5.3,8.7 ,2.0,1.4,0.3,2.4,2.7,24.9
242,Anthony Johnson     ,PG   ,26.0,TOT,53.0,0.0 ,9.6 ,1.0 ,2.9 ,0.349,0.0,0.1,0.2  ,1.0 ,2.8 ,0.354,0.352,0.4,0.6 ,0.697,0.2,0.6,0.8 ,1.5,0.4,0.1,0.6,1.2,2.5
245,Avery Johnson       ,PG   ,35.0,SAS,55.0,20.0,23.5,2.4 ,5.5 ,0.447,0.0,0.1,0.167,2.4 ,5.3 ,0.452,0.448,0.7,1.1 ,0.683,0.4,1.2,1.5 ,4.3,0.6,0.1,1.1,1.6,5.6
246,DerMarr Johnson     ,SF   ,20.0,ATL,78.0,21.0,16.8,1.9 ,5.0 ,0.374,0.5,1.6,0.323,1.3 ,3.4 ,0.399,0.427,0.8,1.1 ,0.736,0.7,1.6,2.3 ,0.8,0.6,0.4,1.2,1.7,5.1
248,Larry Johnson       ,PF   ,31.0,NYK,65.0,65.0,32.4,3.8 ,9.2 ,0.411,0.8,2.5,0.313,3.0 ,6.7 ,0.448,0.454,1.6,2.0 ,0.797,1.4,4.2,5.6 ,2.0,0.6,0.4,1.5,3.2,9.9
250,Damon Jones         ,PG   ,24.0,VAN,71.0,10.0,19.9,2.4 ,5.9 ,0.409,1.2,3.3,0.364,1.2 ,2.6 ,0.465,0.51 ,0.5,0.7 ,0.712,0.2,1.5,1.7 ,3.2,0.5,0.0,1.1,0.8,6.5
251,Eddie Jones         ,SG   ,29.0,MIA,63.0,58.0,36.2,6.2 ,13.8,0.445,1.4,3.8,0.378,4.7 ,10.0,0.471,0.497,3.6,4.3 ,0.844,1.2,3.4,4.6 ,2.7,1.7,0.9,2.1,2.9,17.4
252,Jumaine Jones       ,SF   ,21.0,PHI,65.0,0.0 ,13.3,1.9 ,4.2 ,0.444,0.3,0.9,0.333,1.6 ,3.3 ,0.474,0.48 ,0.6,0.8 ,0.755,1.0,1.9,2.9 ,0.5,0.5,0.2,0.6,1.0,4.7
253,Popeye Jones        ,PF   ,30.0,WAS,45.0,1.0 ,14.2,1.3 ,3.4 ,0.392,0.0,0.1,0.167,1.3 ,3.3 ,0.401,0.395,0.9,1.2 ,0.745,1.8,3.0,4.9 ,0.7,0.4,0.2,0.5,2.1,3.6
257,Adam Keefe          ,PF   ,30.0,GSW,67.0,13.0,12.5,1.0 ,2.4 ,0.403,0.0,0.0,0.333,0.9 ,2.3 ,0.404,0.406,0.6,0.9 ,0.619,1.3,1.8,3.1 ,0.5,0.4,0.3,0.6,1.5,2.5
258,Shawn Kemp          ,PF   ,31.0,POR,68.0,3.0 ,15.9,2.5 ,6.1 ,0.407,0.1,0.2,0.364,2.4 ,5.9 ,0.408,0.412,1.5,1.9 ,0.771,0.9,2.9,3.8 ,1.0,0.7,0.3,1.5,2.7,6.5
259,Steve Kerr          ,PG   ,35.0,SAS,55.0,1.0 ,11.8,1.2 ,2.9 ,0.421,0.6,1.4,0.429,0.6 ,1.5 ,0.415,0.525,0.3,0.3 ,0.933,0.1,0.5,0.6 ,1.0,0.3,0.0,0.4,0.5,3.3
260,Jerome Kersey       ,SF   ,38.0,MIL,22.0,2.0 ,11.0,1.5 ,3.1 ,0.464,0.0,0.0,0.0  ,1.5 ,3.1 ,0.471,0.464,0.4,0.7 ,0.5  ,0.4,1.7,2.0 ,0.7,0.6,0.4,0.3,1.6,3.3
262,Jason Kidd*         ,PG   ,27.0,PHO,77.0,76.0,39.8,5.9 ,14.2,0.411,0.9,3.0,0.297,5.0 ,11.2,0.442,0.443,4.3,5.2 ,0.814,1.2,5.2,6.4 ,9.8,2.2,0.3,3.7,2.2,16.9
264,Brevin Knight       ,PG   ,25.0,TOT,53.0,43.0,27.5,2.6 ,7.0 ,0.375,0.0,0.2,0.1  ,2.6 ,6.8 ,0.382,0.376,1.0,1.2 ,0.818,0.4,2.7,3.2 ,5.9,1.9,0.1,1.7,2.9,6.3
267,Travis Knight       ,C    ,26.0,NYK,45.0,0.0 ,5.7 ,0.2 ,1.2 ,0.189,0.0,0.0,0.0  ,0.2 ,1.2 ,0.192,0.189,0.2,0.4 ,0.5  ,0.4,0.8,1.2 ,0.1,0.1,0.2,0.2,1.0,0.6
268,Toni Kukoč*         ,SF   ,32.0,TOT,65.0,19.0,24.6,4.2 ,9.0 ,0.473,1.1,2.4,0.446,3.2 ,6.5 ,0.482,0.533,1.6,2.5 ,0.631,1.0,3.0,4.0 ,3.1,0.7,0.2,1.7,1.5,11.1
271,Christian Laettner  ,C-PF ,31.0,TOT,78.0,48.0,21.3,3.6 ,7.1 ,0.503,0.1,0.2,0.308,3.5 ,6.9 ,0.507,0.506,2.2,2.6 ,0.833,1.5,3.2,4.7 ,1.6,0.9,0.6,1.8,3.1,9.3
274,Raef LaFrentz       ,C    ,24.0,DEN,78.0,74.0,31.5,5.0 ,10.4,0.477,0.7,1.8,0.367,4.3 ,8.6 ,0.499,0.508,2.3,3.4 ,0.698,2.2,5.6,7.8 ,1.4,0.5,2.6,1.2,3.7,12.9
275,Trajan Langdon      ,SG   ,24.0,CLE,65.0,5.0 ,17.2,2.1 ,4.8 ,0.431,0.8,1.9,0.411,1.3 ,2.9 ,0.444,0.513,1.0,1.2 ,0.895,0.2,1.2,1.4 ,1.2,0.6,0.1,0.8,1.8,6.0
276,Dan Langhi          ,SF   ,23.0,HOU,33.0,0.0 ,7.3 ,1.1 ,3.0 ,0.374,0.0,0.0,0.0  ,1.1 ,3.0 ,0.378,0.374,0.5,0.9 ,0.552,0.4,0.8,1.2 ,0.1,0.2,0.0,0.2,0.5,2.7
277,Voshon Lenard       ,SG   ,27.0,DEN,80.0,58.0,29.1,4.2 ,10.6,0.397,1.8,4.8,0.385,2.4 ,5.8 ,0.407,0.484,1.9,2.4 ,0.797,0.6,2.3,2.9 ,2.4,0.8,0.2,1.3,2.1,12.2
279,Quincy Lewis        ,SF   ,23.0,UTA,35.0,2.0 ,11.5,1.4 ,3.5 ,0.407,0.3,0.7,0.36 ,1.2 ,2.8 ,0.418,0.443,0.4,0.6 ,0.714,0.4,0.9,1.3 ,0.5,0.3,0.3,0.5,2.2,3.5
280,Rashard Lewis       ,PF   ,21.0,SEA,78.0,78.0,34.9,5.5 ,11.4,0.48 ,1.6,3.7,0.432,3.9 ,7.7 ,0.503,0.55 ,2.3,2.7 ,0.826,1.8,5.1,6.9 ,1.6,1.2,0.6,1.7,2.4,14.8
