   ,Player                  ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
201,Randy Foye              ,SG   ,31.0,DEN,50.0,21.0,21.7,3.0,8.0 ,0.368,1.9,5.3,0.357,1.1,2.8 ,0.388,0.485,0.9,1.1 ,0.818,0.2,1.5 ,1.7 ,2.4 ,0.7,0.2,1.2,1.9,8.7
203,Tim Frazier             ,PG   ,24.0,TOT,11.0,3.0 ,21.7,1.9,5.5 ,0.344,0.5,1.5,0.294,1.5,4.0 ,0.364,0.385,0.9,1.9 ,0.476,0.5,2.0 ,2.5 ,5.5 ,0.7,0.0,2.3,2.4,5.2
206,Jimmer Fredette         ,PG   ,25.0,NOP,50.0,0.0 ,10.2,1.3,3.3 ,0.38 ,0.2,1.0,0.188,1.1,2.4 ,0.458,0.407,0.9,0.9 ,0.956,0.2,0.6 ,0.8 ,1.2 ,0.3,0.0,0.7,0.9,3.6
207,Enes Freedom            ,C    ,22.0,TOT,75.0,74.0,28.5,6.4,12.4,0.519,0.2,0.6,0.356,6.2,11.8,0.528,0.528,2.4,3.1 ,0.782,3.7,5.3 ,8.9 ,0.7 ,0.5,0.4,1.9,2.5,15.5
212,Channing Frye           ,PF   ,31.0,ORL,75.0,51.0,24.9,2.5,6.5 ,0.392,1.8,4.6,0.393,0.7,1.9 ,0.39 ,0.532,0.4,0.5 ,0.886,0.4,3.5 ,3.9 ,1.3 ,0.6,0.5,1.0,2.5,7.3
213,Danilo Gallinari        ,SF   ,26.0,DEN,59.0,27.0,24.2,3.9,9.6 ,0.401,1.8,5.1,0.355,2.1,4.5 ,0.453,0.496,2.9,3.2 ,0.895,0.5,3.2 ,3.7 ,1.4 ,0.8,0.3,1.0,1.6,12.4
214,Langston Galloway       ,PG   ,23.0,NYK,45.0,41.0,32.4,4.5,11.4,0.399,1.4,3.9,0.352,3.2,7.4 ,0.424,0.46 ,1.4,1.7 ,0.808,0.8,3.4 ,4.2 ,3.3 ,1.2,0.3,1.4,2.9,11.8
215,Francisco García        ,SF   ,33.0,HOU,14.0,0.0 ,14.3,1.2,4.5 ,0.27 ,0.7,3.2,0.222,0.5,1.3 ,0.389,0.349,0.1,0.3 ,0.25 ,0.2,1.0 ,1.2 ,1.1 ,0.6,0.4,0.7,1.4,3.2
216,Kevin Garnett*          ,PF   ,38.0,TOT,47.0,47.0,20.3,3.0,6.5 ,0.467,0.0,0.1,0.143,3.0,6.4 ,0.475,0.469,0.8,1.0 ,0.8  ,1.0,5.6 ,6.6 ,1.6 ,1.0,0.4,1.0,2.3,6.9
219,Marc Gasol              ,C    ,30.0,MEM,81.0,81.0,33.2,6.5,13.2,0.494,0.0,0.2,0.176,6.5,13.0,0.5  ,0.496,4.3,5.4 ,0.795,1.4,6.4 ,7.8 ,3.8 ,0.9,1.6,2.2,2.6,17.4
220,Pau Gasol               ,PF   ,34.0,CHI,78.0,78.0,34.4,7.3,14.8,0.494,0.2,0.3,0.462,7.2,14.4,0.495,0.5  ,3.8,4.7 ,0.803,2.8,9.0 ,11.8,2.7 ,0.3,1.9,2.0,1.9,18.5
221,Rudy Gay                ,SF   ,28.0,SAC,68.0,67.0,35.4,7.5,16.4,0.455,1.2,3.2,0.359,6.3,13.2,0.479,0.491,5.0,5.8 ,0.858,1.4,4.4 ,5.9 ,3.7 ,1.0,0.6,2.7,2.3,21.1
222,Alonzo Gee              ,SF   ,27.0,TOT,54.0,2.0 ,12.3,1.6,3.4 ,0.468,0.2,0.6,0.371,1.4,2.8 ,0.49 ,0.503,1.0,1.4 ,0.701,0.7,1.1 ,1.7 ,0.5 ,0.6,0.1,0.6,1.1,4.5
225,Paul George             ,SF   ,24.0,IND,6.0 ,0.0 ,15.2,3.0,8.2 ,0.367,1.5,3.7,0.409,1.5,4.5 ,0.333,0.459,1.3,1.8 ,0.727,0.7,3.0 ,3.7 ,1.0 ,0.8,0.2,2.0,1.8,8.8
227,Manu Ginóbili           ,SG   ,37.0,SAS,70.0,0.0 ,22.7,3.6,8.4 ,0.426,1.3,3.7,0.345,2.3,4.7 ,0.489,0.502,2.1,2.9 ,0.721,0.4,2.6 ,3.0 ,4.2 ,1.0,0.3,2.2,2.0,10.5
228,Rudy Gobert             ,C    ,22.0,UTA,82.0,37.0,26.3,3.1,5.2 ,0.604,0.0,0.0,0.0  ,3.1,5.2 ,0.607,0.604,2.1,3.3 ,0.623,3.2,6.2 ,9.5 ,1.3 ,0.8,2.3,1.4,2.1,8.4
229,Drew Gooden             ,PF   ,33.0,WAS,51.0,7.0 ,16.9,2.2,5.4 ,0.399,0.5,1.2,0.39 ,1.7,4.3 ,0.401,0.44 ,0.7,0.9 ,0.773,1.4,3.0 ,4.4 ,1.0 ,0.4,0.2,0.5,1.8,5.4
230,Archie Goodwin          ,SG   ,20.0,PHO,41.0,2.0 ,13.0,1.9,4.9 ,0.393,0.3,1.0,0.293,1.6,3.9 ,0.419,0.423,1.5,2.0 ,0.735,0.7,1.1 ,1.8 ,1.1 ,0.4,0.2,1.2,1.3,5.6
231,Aaron Gordon            ,PF   ,19.0,ORL,47.0,8.0 ,17.0,2.0,4.4 ,0.447,0.3,1.0,0.271,1.7,3.4 ,0.5  ,0.478,0.9,1.3 ,0.721,1.0,2.6 ,3.6 ,0.7 ,0.4,0.5,0.8,1.8,5.2
232,Ben Gordon              ,SG   ,31.0,ORL,56.0,0.0 ,14.1,2.3,5.3 ,0.437,0.6,1.7,0.361,1.7,3.5 ,0.475,0.497,1.0,1.2 ,0.836,0.1,1.0 ,1.1 ,0.9 ,0.3,0.0,1.0,1.1,6.2
233,Drew Gordon             ,PF   ,24.0,PHI,9.0 ,0.0 ,7.9 ,0.9,2.1 ,0.421,0.0,0.3,0.0  ,0.9,1.8 ,0.5  ,0.421,0.1,0.2 ,0.5  ,0.8,1.2 ,2.0 ,0.2 ,0.1,0.0,0.9,0.8,1.9
234,Eric Gordon             ,SG   ,26.0,NOP,61.0,60.0,33.1,4.7,11.4,0.411,2.3,5.2,0.448,2.4,6.2 ,0.38 ,0.512,1.8,2.2 ,0.805,0.5,2.1 ,2.6 ,3.8 ,0.8,0.2,2.0,2.4,13.4
236,Marcin Gortat           ,C    ,30.0,WAS,82.0,82.0,29.9,5.4,9.5 ,0.566,0.0,0.0,0.0  ,5.4,9.4 ,0.569,0.566,1.5,2.1 ,0.703,2.2,6.5 ,8.7 ,1.2 ,0.6,1.3,1.2,2.3,12.2
237,Danny Granger           ,SF   ,31.0,MIA,30.0,6.0 ,20.4,2.2,5.4 ,0.401,1.0,2.8,0.357,1.2,2.6 ,0.449,0.494,0.9,1.2 ,0.757,0.7,2.0 ,2.7 ,0.6 ,0.4,0.2,0.8,2.2,6.3
238,Jerami Grant            ,SF   ,20.0,PHI,65.0,11.0,21.2,1.9,5.4 ,0.352,0.8,2.4,0.314,1.2,3.0 ,0.383,0.422,1.8,3.0 ,0.591,0.8,2.3 ,3.0 ,1.2 ,0.6,1.0,1.3,2.2,6.3
239,Danny Green             ,SG   ,27.0,SAS,81.0,80.0,28.5,4.0,9.1 ,0.436,2.4,5.6,0.418,1.6,3.5 ,0.466,0.566,1.4,1.6 ,0.874,0.7,3.6 ,4.2 ,2.0 ,1.2,1.1,1.1,2.0,11.7
240,Draymond Green          ,PF   ,24.0,GSW,79.0,79.0,31.5,4.3,9.7 ,0.443,1.4,4.2,0.337,2.9,5.5 ,0.523,0.516,1.7,2.5 ,0.66 ,1.4,6.7 ,8.2 ,3.7 ,1.6,1.3,1.7,3.2,11.7
241,Erick Green             ,PG   ,23.0,DEN,43.0,1.0 ,9.5 ,1.4,3.8 ,0.377,0.3,1.1,0.298,1.1,2.7 ,0.409,0.42 ,0.2,0.3 ,0.833,0.2,0.6 ,0.7 ,0.9 ,0.3,0.0,0.3,0.6,3.4
242,Gerald Green            ,SG   ,29.0,PHO,74.0,4.0 ,19.5,4.4,10.5,0.416,1.9,5.2,0.354,2.5,5.3 ,0.478,0.504,1.3,1.6 ,0.825,0.4,2.1 ,2.5 ,1.2 ,0.6,0.2,1.4,2.0,11.9
243,JaMychal Green          ,PF   ,24.0,TOT,24.0,1.0 ,6.8 ,1.1,2.0 ,0.574,0.0,0.3,0.0  ,1.1,1.7 ,0.659,0.574,0.3,0.4 ,0.8  ,0.8,1.1 ,1.9 ,0.2 ,0.2,0.2,0.6,1.0,2.6
246,Jeff Green              ,SF   ,28.0,TOT,78.0,70.0,31.5,5.3,12.4,0.43 ,1.2,3.7,0.332,4.1,8.7 ,0.473,0.48 ,3.1,3.7 ,0.833,0.8,3.4 ,4.2 ,1.7 ,0.7,0.4,1.4,1.9,15.0
249,Willie Green            ,SG   ,33.0,ORL,52.0,2.0 ,18.3,2.3,5.9 ,0.386,0.8,2.3,0.347,1.5,3.6 ,0.411,0.454,0.5,0.7 ,0.824,0.3,1.3 ,1.5 ,1.3 ,0.5,0.1,0.9,1.6,5.9
250,Blake Griffin           ,PF   ,25.0,LAC,67.0,67.0,35.2,8.6,17.1,0.502,0.1,0.4,0.4  ,8.4,16.7,0.504,0.506,4.6,6.4 ,0.728,1.9,5.7 ,7.6 ,5.3 ,0.9,0.5,2.3,2.9,21.9
