   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
232,Jason Hart          ,PG   ,26.0,CHA,74.0,27.0,25.5,3.5 ,7.7 ,0.449,0.5,1.3,0.368,3.0,6.5 ,0.464,0.479,2.1,2.7 ,0.785,0.2,2.5 ,2.7 ,5.0 ,1.3,0.2,1.4,2.3,9.5
234,Udonis Haslem       ,PF   ,24.0,MIA,80.0,80.0,33.4,4.3 ,8.0 ,0.54 ,0.0,0.1,0.0  ,4.3,8.0 ,0.543,0.54 ,2.2,2.8 ,0.791,3.0,6.1 ,9.1 ,1.4 ,0.8,0.5,1.4,3.3,10.9
236,Trenton Hassell     ,SG   ,25.0,MIN,82.0,51.0,25.2,2.7 ,5.8 ,0.474,0.0,0.1,0.091,2.7,5.7 ,0.483,0.475,1.1,1.4 ,0.789,1.0,1.7 ,2.7 ,1.6 ,0.4,0.4,0.8,2.4,6.6
237,Jarvis Hayes        ,SF   ,23.0,WAS,54.0,22.0,28.9,3.8 ,9.8 ,0.389,0.8,2.3,0.341,3.0,7.5 ,0.403,0.428,1.8,2.2 ,0.839,0.8,3.4 ,4.2 ,1.7 ,0.9,0.2,1.1,2.0,10.2
239,Alan Henderson      ,PF   ,32.0,DAL,78.0,10.0,15.4,1.5 ,2.8 ,0.527,0.0,0.0,0.0  ,1.5,2.8 ,0.532,0.527,0.5,1.0 ,0.539,2.1,2.4 ,4.5 ,0.3 ,0.4,0.5,0.6,1.9,3.5
240,Nenê                ,C    ,22.0,DEN,55.0,18.0,23.9,3.5 ,7.0 ,0.503,0.0,0.0,0.0  ,3.5,7.0 ,0.505,0.503,2.5,3.9 ,0.66 ,1.9,4.0 ,5.9 ,1.5 ,0.9,0.9,1.7,3.0,9.6
241,Grant Hill*         ,SF   ,32.0,ORL,67.0,67.0,34.9,7.7 ,15.1,0.509,0.0,0.2,0.231,7.7,15.0,0.513,0.511,4.2,5.1 ,0.821,1.1,3.6 ,4.7 ,3.3 ,1.4,0.4,2.4,2.1,19.7
242,Kirk Hinrich        ,PG   ,24.0,CHI,77.0,77.0,36.4,5.8 ,14.6,0.397,1.9,5.3,0.355,3.9,9.3 ,0.42 ,0.461,2.2,2.8 ,0.792,0.4,3.5 ,3.9 ,6.4 ,1.6,0.3,2.3,3.2,15.7
243,Fred Hoiberg        ,SG   ,32.0,MIN,76.0,0.0 ,16.7,1.8 ,3.7 ,0.489,0.9,1.9,0.483,0.9,1.8 ,0.496,0.613,1.2,1.3 ,0.873,0.4,2.0 ,2.4 ,1.1 ,0.7,0.2,0.3,1.4,5.8
244,Robert Horry        ,PF   ,34.0,SAS,75.0,16.0,18.6,2.1 ,5.0 ,0.419,0.7,1.8,0.37 ,1.4,3.2 ,0.447,0.487,1.1,1.5 ,0.789,1.2,2.4 ,3.6 ,1.1 ,0.9,0.8,0.9,1.8,6.0
245,Eddie House         ,PG-SG,26.0,TOT,68.0,7.0 ,13.1,2.4 ,5.4 ,0.451,0.6,1.4,0.454,1.8,4.0 ,0.45 ,0.511,0.3,0.4 ,0.852,0.2,1.0 ,1.2 ,1.4 ,0.6,0.1,0.5,1.0,5.8
249,Allan Houston       ,SG   ,33.0,NYK,20.0,11.0,26.6,4.3 ,10.3,0.415,1.6,4.0,0.388,2.7,6.3 ,0.432,0.49 ,1.8,2.2 ,0.837,0.2,1.0 ,1.2 ,2.1 ,0.4,0.1,1.1,2.0,11.9
250,Dwight Howard       ,PF   ,19.0,ORL,82.0,82.0,32.6,4.3 ,8.3 ,0.52 ,0.0,0.0,0.0  ,4.3,8.2 ,0.521,0.52 ,3.4,5.0 ,0.671,3.5,6.5 ,10.0,0.9 ,0.9,1.7,2.0,2.8,12.0
251,Josh Howard         ,SF   ,24.0,DAL,76.0,76.0,32.2,5.0 ,10.4,0.475,0.4,1.5,0.296,4.5,8.9 ,0.506,0.497,2.2,3.1 ,0.733,2.2,4.1 ,6.4 ,1.4 ,1.5,0.6,1.6,2.8,12.6
252,Juwan Howard        ,PF   ,31.0,HOU,61.0,47.0,26.6,4.0 ,8.9 ,0.451,0.0,0.0,0.0  ,4.0,8.9 ,0.452,0.451,1.6,1.9 ,0.843,2.1,3.6 ,5.7 ,1.5 ,0.5,0.1,1.3,2.3,9.6
253,Troy Hudson         ,PG   ,28.0,MIN,79.0,32.0,21.9,3.4 ,8.4 ,0.401,1.1,3.3,0.345,2.2,5.1 ,0.436,0.468,0.9,1.1 ,0.778,0.2,1.1 ,1.3 ,3.6 ,0.3,0.1,1.4,1.5,8.7
254,Larry Hughes        ,SG   ,26.0,WAS,61.0,61.0,38.7,7.7 ,17.8,0.43 ,1.0,3.4,0.282,6.7,14.4,0.465,0.457,5.8,7.4 ,0.777,1.2,5.0 ,6.3 ,4.7 ,2.9,0.3,2.5,2.8,22.0
255,Ryan Humphrey       ,SF   ,25.0,MEM,35.0,0.0 ,9.1 ,1.2 ,2.9 ,0.408,0.0,0.1,0.0  ,1.2,2.9 ,0.416,0.408,0.5,1.1 ,0.486,1.4,1.1 ,2.5 ,0.2 ,0.3,0.0,0.7,1.0,2.9
256,Kris Humphries      ,PF   ,19.0,UTA,67.0,4.0 ,13.0,1.7 ,4.3 ,0.404,0.0,0.1,0.333,1.7,4.2 ,0.406,0.408,0.7,1.5 ,0.436,1.1,1.9 ,2.9 ,0.6 ,0.4,0.3,0.8,1.4,4.1
258,Lindsey Hunter      ,SG   ,34.0,DET,76.0,3.0 ,15.1,1.4 ,4.0 ,0.358,0.3,1.1,0.274,1.1,2.9 ,0.39 ,0.396,0.6,0.8 ,0.793,0.5,1.1 ,1.6 ,1.7 ,0.9,0.2,0.9,1.6,3.8
260,Steven Hunter       ,C    ,23.0,PHO,76.0,3.0 ,13.8,1.8 ,2.9 ,0.614,0.0,0.0,0.0  ,1.8,2.9 ,0.616,0.614,1.0,2.1 ,0.479,1.3,1.7 ,3.0 ,0.2 ,0.1,1.3,0.6,1.7,4.6
261,Andre Iguodala      ,SG   ,21.0,PHI,82.0,82.0,32.8,3.3 ,6.7 ,0.493,0.6,1.7,0.331,2.7,4.9 ,0.55 ,0.536,1.9,2.6 ,0.743,1.1,4.6 ,5.7 ,3.0 ,1.7,0.6,1.7,2.5,9.0
262,Zydrunas Ilgauskas  ,C    ,29.0,CLE,78.0,78.0,33.5,5.9 ,12.6,0.468,0.0,0.1,0.286,5.8,12.5,0.469,0.469,5.2,6.4 ,0.799,3.8,4.8 ,8.6 ,1.3 ,0.7,2.1,2.4,4.0,16.9
