   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT  ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
105,Mike Evans          ,SG   ,31.0,DEN,81.0,4.0 ,19.3,4.1 ,9.0 ,0.458,0.7,2.1,0.314,3.5 ,6.9 ,0.502,0.495,1.2 ,1.5 ,0.78 ,0.4,1.1,1.6 ,2.3 ,1.0,0.1,1.3,1.8,10.1
106,Patrick Ewing*      ,PF   ,24.0,NYK,63.0,63.0,35.0,8.4 ,16.7,0.503,0.0,0.1,0.0  ,8.4 ,16.6,0.507,0.503,4.7 ,6.6 ,0.713,2.5,6.3,8.8 ,1.7 ,1.4,2.3,3.6,3.9,21.5
107,Dave Feitl          ,C    ,24.0,HOU,62.0,1.0 ,8.0 ,1.4 ,3.3 ,0.436,0.0,0.0,0.0  ,1.4 ,3.2 ,0.438,0.436,0.9 ,1.1 ,0.746,0.6,1.3,1.9 ,0.4 ,0.1,0.1,0.6,1.3,3.7
108,Kenny Fields        ,SF   ,24.0,TOT,48.0,17.0,18.4,3.3 ,7.3 ,0.452,0.1,0.3,0.25 ,3.3 ,7.1 ,0.459,0.456,1.5 ,2.0 ,0.777,1.3,1.8,3.1 ,1.3 ,0.7,0.2,1.1,2.6,8.2
111,Vern Fleming        ,PG   ,24.0,IND,82.0,82.0,31.1,4.5 ,8.9 ,0.509,0.0,0.1,0.2  ,4.5 ,8.7 ,0.513,0.51 ,2.9 ,3.7 ,0.788,1.3,2.7,4.1 ,5.8 ,1.3,0.2,2.0,2.7,12.0
112,Sleepy Floyd        ,PG   ,26.0,GSW,82.0,82.0,37.4,6.1 ,12.6,0.488,0.9,2.3,0.384,5.2 ,10.2,0.512,0.524,5.6 ,6.5 ,0.86 ,0.7,2.6,3.3 ,10.3,1.8,0.2,3.4,2.4,18.8
113,World B. Free       ,SG   ,33.0,PHI,20.0,2.0 ,14.3,2.0 ,6.2 ,0.317,0.1,0.5,0.222,1.9 ,5.7 ,0.325,0.325,1.8 ,2.4 ,0.766,0.3,0.7,1.0 ,1.5 ,0.3,0.2,0.9,1.3,5.8
114,Kenny Gattison      ,PF   ,22.0,PHO,77.0,14.0,14.3,1.9 ,4.0 ,0.476,0.0,0.0,0.0  ,1.9 ,4.0 ,0.481,0.476,1.4 ,2.2 ,0.632,1.1,2.4,3.5 ,0.5 ,0.3,0.4,1.1,2.3,5.2
118,Grant Gondrezick    ,SG   ,24.0,PHO,64.0,1.0 ,13.1,2.1 ,4.7 ,0.45 ,0.1,0.3,0.235,2.0 ,4.4 ,0.463,0.457,1.2 ,1.7 ,0.701,0.7,1.0,1.7 ,1.3 ,0.4,0.1,0.9,1.4,5.5
119,Lancaster Gordon    ,SG   ,24.0,LAC,70.0,4.0 ,16.1,3.2 ,7.8 ,0.406,0.2,0.7,0.292,3.0 ,7.1 ,0.416,0.418,1.0 ,1.4 ,0.737,0.9,0.9,1.8 ,2.0 ,0.9,0.2,1.5,1.5,7.5
120,Stewart Granger     ,PG   ,25.0,NYK,15.0,0.0 ,11.1,1.3 ,3.6 ,0.37 ,0.0,0.2,0.0  ,1.3 ,3.4 ,0.392,0.37 ,0.6 ,0.7 ,0.818,0.4,0.7,1.1 ,1.8 ,0.5,0.1,1.5,1.1,3.3
122,A.C. Green          ,PF   ,23.0,LAL,79.0,72.0,28.4,4.0 ,7.4 ,0.538,0.0,0.1,0.0  ,4.0 ,7.4 ,0.543,0.538,2.8 ,3.6 ,0.78 ,2.7,5.1,7.8 ,1.1 ,0.9,1.0,1.3,2.2,10.8
125,Rickey Green        ,PG   ,32.0,UTA,81.0,80.0,25.8,3.7 ,8.0 ,0.467,0.1,0.2,0.368,3.6 ,7.7 ,0.47 ,0.473,2.1 ,2.6 ,0.827,0.5,1.5,2.0 ,6.7 ,1.4,0.0,1.6,1.3,9.6
126,Sidney Green        ,PF   ,26.0,DET,80.0,69.0,22.4,3.2 ,6.8 ,0.472,0.0,0.0,0.0  ,3.2 ,6.8 ,0.474,0.472,1.5 ,2.2 ,0.672,2.5,5.7,8.2 ,0.8 ,0.5,0.6,1.6,2.5,7.9
127,Dave Greenwood      ,PF   ,29.0,SAS,79.0,78.0,32.7,4.3 ,8.3 ,0.513,0.0,0.1,0.5  ,4.2 ,8.2 ,0.513,0.515,3.1 ,3.9 ,0.785,3.2,6.7,9.9 ,3.0 ,0.9,0.6,2.0,3.1,11.6
128,Darrell Griffith    ,SG   ,28.0,UTA,76.0,10.0,24.3,6.1 ,13.7,0.446,0.9,2.6,0.335,5.2 ,11.0,0.473,0.478,2.0 ,2.8 ,0.703,1.1,1.9,3.0 ,1.7 ,1.3,0.4,1.8,2.2,15.0
129,Bob Hansen          ,SG   ,26.0,UTA,72.0,72.0,20.2,3.8 ,8.3 ,0.453,0.2,0.6,0.356,3.6 ,7.7 ,0.46 ,0.466,1.9 ,2.5 ,0.76 ,1.2,1.7,2.8 ,1.4 ,0.6,0.1,1.1,2.0,9.7
130,Bill Hanzlik        ,PF   ,29.0,DEN,73.0,10.0,27.3,4.2 ,10.2,0.412,0.3,1.1,0.275,3.9 ,9.1 ,0.428,0.426,4.3 ,5.5 ,0.786,1.1,2.4,3.5 ,3.8 ,1.2,0.4,1.8,3.4,13.0
131,Derek Harper        ,PG   ,25.0,DAL,77.0,76.0,33.2,6.5 ,12.9,0.501,1.0,2.8,0.358,5.5 ,10.1,0.539,0.539,2.1 ,3.0 ,0.684,0.7,1.9,2.6 ,7.9 ,2.2,0.3,1.8,2.5,16.0
132,Ron Harper          ,SG   ,23.0,CLE,82.0,82.0,37.4,9.0 ,19.7,0.455,0.2,1.1,0.213,8.7 ,18.5,0.47 ,0.461,4.7 ,6.9 ,0.684,2.1,2.7,4.8 ,4.8 ,2.5,1.0,4.2,3.0,22.9
133,Steve Harris        ,SG   ,23.0,HOU,74.0,3.0 ,15.9,3.4 ,8.1 ,0.419,0.0,0.1,0.0  ,3.4 ,8.0 ,0.425,0.419,1.5 ,1.8 ,0.854,1.0,1.3,2.3 ,1.4 ,0.5,0.2,1.0,1.5,8.3
134,Scott Hastings      ,PF   ,26.0,ATL,40.0,0.0 ,6.4 ,0.6 ,1.7 ,0.338,0.1,0.3,0.167,0.5 ,1.4 ,0.375,0.353,0.6 ,0.7 ,0.793,0.4,1.4,1.8 ,0.3 ,0.3,0.2,0.3,0.9,1.8
