   ,Player                ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
466,Joe Stephens          ,SF   ,25.0,HOU,7.0 ,0.0 ,5.3 ,1.4 ,4.0 ,0.357,0.4,1.4,0.3  ,1.0 ,2.6 ,0.389,0.411,0.6,0.9 ,0.667,0.4,0.4,0.9 ,0.1 ,0.3,0.0,0.3,0.3,3.9
469,Bryant Stith          ,SG   ,27.0,DEN,31.0,15.0,23.2,2.4 ,7.3 ,0.333,0.3,1.5,0.208,2.1 ,5.7 ,0.367,0.356,2.4,2.8 ,0.872,0.5,1.6,2.1 ,1.6 ,0.7,0.3,1.1,1.7,7.6
470,John Stockton*        ,PG   ,35.0,UTA,64.0,64.0,29.0,4.2 ,8.0 ,0.528,0.6,1.4,0.429,3.6 ,6.6 ,0.55 ,0.567,3.0,3.6 ,0.827,0.5,2.0,2.6 ,8.5 ,1.4,0.2,2.5,2.2,12.0
472,Damon Stoudamire      ,PG   ,24.0,TOT,71.0,71.0,40.0,6.3 ,15.4,0.411,1.3,4.3,0.299,5.0 ,11.1,0.454,0.452,3.4,4.0 ,0.829,1.2,3.0,4.2 ,8.2 ,1.6,0.1,3.1,2.1,17.3
475,Erick Strickland      ,SG   ,24.0,DAL,67.0,19.0,22.5,3.0 ,8.3 ,0.357,0.7,2.4,0.294,2.3 ,5.9 ,0.382,0.4  ,1.0,1.3 ,0.774,0.5,1.9,2.4 ,2.5 ,0.8,0.1,1.6,2.1,7.6
476,Mark Strickland       ,PF   ,27.0,MIA,51.0,8.0 ,16.6,2.8 ,5.3 ,0.539,0.0,0.0,0.0  ,2.8 ,5.3 ,0.541,0.539,1.2,1.6 ,0.72 ,1.6,2.6,4.2 ,0.5 ,0.4,0.7,0.9,1.7,6.8
477,Rod Strickland        ,PG   ,31.0,WAS,76.0,76.0,39.7,6.4 ,14.9,0.434,0.2,0.6,0.25 ,6.3 ,14.2,0.442,0.439,4.7,6.5 ,0.726,1.5,3.9,5.3 ,10.5,1.7,0.3,3.5,2.4,17.8
478,Derek Strong          ,PF   ,29.0,ORL,58.0,8.0 ,28.2,4.5 ,10.6,0.42 ,0.0,0.1,0.0  ,4.5 ,10.6,0.423,0.42 ,3.8,4.8 ,0.781,2.6,4.7,7.4 ,0.9 ,0.5,0.4,1.3,2.1,12.7
479,Bob Sura              ,SG   ,24.0,CLE,46.0,4.0 ,20.5,1.9 ,5.0 ,0.377,0.4,1.3,0.317,1.5 ,3.7 ,0.398,0.418,1.6,2.8 ,0.565,0.5,1.5,2.0 ,3.7 ,1.0,0.2,2.0,2.5,5.8
481,Žan Tabak             ,C    ,27.0,TOT,57.0,34.0,17.3,2.5 ,5.3 ,0.467,0.0,0.0,0.0  ,2.5 ,5.3 ,0.469,0.467,0.4,1.1 ,0.377,1.5,2.2,3.7 ,0.8 ,0.4,0.7,1.1,2.9,5.4
