   ,Player                ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
457,Brian Roberts         ,PG   ,27.0,NOH,78.0,5.0 ,17.0,2.7 ,6.6 ,0.417,0.8,2.0,0.386,2.0,4.6 ,0.43 ,0.475,0.9,1.0 ,0.909,0.2,1.0 ,1.2 ,2.8 ,0.5,0.0,0.9,1.4,7.1
458,Nate Robinson         ,PG   ,28.0,CHI,82.0,23.0,25.4,4.9 ,11.2,0.433,1.7,4.2,0.405,3.1,7.0 ,0.45 ,0.51 ,1.6,2.1 ,0.799,0.4,1.9 ,2.2 ,4.4 ,1.0,0.1,1.8,2.5,13.1
460,Thomas Robinson       ,PF   ,21.0,TOT,70.0,0.0 ,15.1,2.0 ,4.6 ,0.43 ,0.0,0.0,0.0  ,2.0,4.6 ,0.431,0.43 ,0.8,1.6 ,0.523,1.7,2.8 ,4.5 ,0.7 ,0.6,0.4,1.3,1.8,4.8
463,Rajon Rondo           ,PG   ,26.0,BOS,38.0,38.0,37.4,5.9 ,12.2,0.484,0.3,1.3,0.24 ,5.6,10.9,0.513,0.497,1.6,2.4 ,0.645,1.1,4.4 ,5.6 ,11.1,1.8,0.2,3.9,2.5,13.7
464,Terrence Ross         ,SG   ,21.0,TOR,73.0,2.0 ,17.0,2.5 ,6.3 ,0.407,0.9,2.7,0.332,1.7,3.6 ,0.464,0.478,0.4,0.6 ,0.714,0.5,1.5 ,2.0 ,0.7 ,0.6,0.2,0.7,1.7,6.4
465,Brandon Roy           ,SG   ,28.0,MIN,5.0 ,5.0 ,24.4,2.2 ,7.0 ,0.314,0.0,1.8,0.0  ,2.2,5.2 ,0.423,0.314,1.4,2.0 ,0.7  ,0.6,2.2 ,2.8 ,4.6 ,0.6,0.0,1.4,1.0,5.8
466,Ricky Rubio           ,PG   ,22.0,MIN,57.0,47.0,29.7,3.2 ,9.0 ,0.36 ,0.5,1.6,0.293,2.8,7.4 ,0.374,0.386,3.7,4.6 ,0.799,0.8,3.2 ,4.0 ,7.3 ,2.4,0.1,3.0,2.5,10.7
467,Brandon Rush          ,SF   ,27.0,GSW,2.0 ,0.0 ,12.5,3.0 ,4.5 ,0.667,0.0,1.0,0.0  ,3.0,3.5 ,0.857,0.667,1.0,1.5 ,0.667,0.0,0.5 ,0.5 ,1.0 ,0.0,0.0,1.5,2.5,7.0
469,John Salmons          ,SF   ,33.0,SAC,76.0,72.0,30.0,3.2 ,8.1 ,0.399,1.3,3.5,0.371,1.9,4.5 ,0.42 ,0.48 ,1.1,1.4 ,0.773,0.4,2.3 ,2.7 ,3.0 ,0.7,0.3,1.1,1.9,8.8
470,Samardo Samuels       ,C    ,24.0,CLE,18.0,1.0 ,10.9,1.2 ,3.3 ,0.367,0.0,0.1,0.0  ,1.2,3.3 ,0.373,0.367,0.8,1.3 ,0.583,0.6,1.0 ,1.6 ,0.4 ,0.2,0.2,0.3,1.7,3.2
471,Larry Sanders         ,C    ,24.0,MIL,71.0,55.0,27.3,4.3 ,8.5 ,0.506,0.0,0.0,0.0  ,4.3,8.5 ,0.507,0.506,1.2,1.9 ,0.618,3.2,6.3 ,9.5 ,1.2 ,0.7,2.8,1.2,3.3,9.8
472,Luis Scola            ,PF   ,32.0,PHO,82.0,67.0,26.6,5.3 ,11.2,0.472,0.0,0.2,0.188,5.2,11.0,0.477,0.474,2.2,2.8 ,0.787,1.9,4.7 ,6.6 ,2.2 ,0.8,0.4,1.5,3.1,12.8
473,Mike Scott            ,PF   ,24.0,ATL,40.0,1.0 ,9.4 ,1.8 ,3.7 ,0.476,0.0,0.0,0.0  ,1.8,3.7 ,0.479,0.476,1.1,1.4 ,0.768,1.0,1.8 ,2.8 ,0.3 ,0.1,0.1,0.5,0.8,4.6
474,Thabo Sefolosha       ,SG   ,28.0,OKC,81.0,81.0,27.5,2.8 ,5.8 ,0.481,1.3,3.2,0.419,1.4,2.6 ,0.558,0.597,0.7,0.9 ,0.826,0.7,3.2 ,3.9 ,1.5 ,1.3,0.5,0.8,2.2,7.6
475,Josh Selby            ,PG   ,21.0,MEM,10.0,0.0 ,5.9 ,0.6 ,2.2 ,0.273,0.1,0.6,0.167,0.5,1.6 ,0.313,0.295,0.7,1.1 ,0.636,0.0,0.5 ,0.5 ,0.4 ,0.2,0.0,0.7,0.7,2.0
477,Ramon Sessions        ,SG   ,26.0,CHA,61.0,0.0 ,27.1,4.5 ,11.1,0.408,0.5,1.8,0.308,4.0,9.3 ,0.427,0.433,4.8,5.7 ,0.839,0.4,2.3 ,2.8 ,3.8 ,0.8,0.1,1.7,1.5,14.4
478,Tornike Shengelia     ,SF   ,21.0,BRK,19.0,0.0 ,4.9 ,0.5 ,1.2 ,0.435,0.1,0.1,0.5  ,0.5,1.1 ,0.429,0.457,0.5,0.8 ,0.563,0.5,0.7 ,1.2 ,0.2 ,0.2,0.1,0.6,0.6,1.6
479,Iman Shumpert         ,SG   ,22.0,NYK,45.0,45.0,22.1,2.4 ,6.1 ,0.396,1.1,2.8,0.402,1.3,3.3 ,0.392,0.489,0.8,1.0 ,0.766,0.7,2.3 ,3.0 ,1.7 ,1.0,0.2,0.8,2.2,6.8
480,Alexey Shved          ,SG   ,24.0,MIN,77.0,16.0,23.9,3.1 ,8.2 ,0.372,1.1,3.7,0.295,2.0,4.5 ,0.435,0.439,1.4,1.9 ,0.72 ,0.5,1.7 ,2.3 ,3.7 ,0.7,0.4,1.9,1.5,8.6
483,Kyle Singler          ,SF   ,24.0,DET,82.0,74.0,28.0,3.4 ,7.8 ,0.428,0.9,2.4,0.35 ,2.5,5.4 ,0.464,0.483,1.2,1.5 ,0.806,1.3,2.7 ,4.0 ,0.9 ,0.7,0.5,1.2,2.6,8.8
484,Chris Singleton       ,PF   ,23.0,WAS,57.0,11.0,16.2,1.6 ,4.2 ,0.382,0.1,0.6,0.194,1.5,3.6 ,0.415,0.396,0.7,1.2 ,0.571,0.9,2.3 ,3.2 ,0.6 ,0.7,0.4,0.8,2.2,4.1
485,Donald Sloan          ,SG-PG,25.0,TOT,23.0,0.0 ,11.4,1.2 ,3.4 ,0.346,0.3,0.8,0.368,0.9,2.6 ,0.339,0.391,0.9,1.1 ,0.8  ,0.1,1.1 ,1.2 ,1.7 ,0.2,0.0,0.6,0.7,3.5
488,Greg Smith            ,C    ,22.0,HOU,70.0,10.0,15.9,2.4 ,3.9 ,0.62 ,0.0,0.0,0.0  ,2.4,3.9 ,0.623,0.62 ,1.2,1.9 ,0.623,1.6,3.0 ,4.6 ,0.4 ,0.3,0.6,0.6,2.5,6.0
489,Ish Smith             ,PG   ,24.0,TOT,52.0,3.0 ,9.9 ,1.1 ,3.1 ,0.352,0.2,0.5,0.296,0.9,2.5 ,0.364,0.377,0.1,0.1 ,0.429,0.2,0.9 ,1.2 ,1.7 ,0.4,0.2,0.7,0.5,2.4
492,J.R. Smith            ,SG   ,27.0,NYK,80.0,0.0 ,33.5,6.6 ,15.6,0.422,1.9,5.5,0.356,4.7,10.2,0.458,0.484,3.0,3.9 ,0.762,0.8,4.5 ,5.3 ,2.7 ,1.3,0.3,1.7,2.8,18.1
493,Jason Smith           ,C    ,26.0,NOH,51.0,0.0 ,17.2,3.3 ,6.7 ,0.49 ,0.0,0.1,0.0  ,3.3,6.6 ,0.496,0.49 ,1.7,2.0 ,0.843,1.3,2.4 ,3.6 ,0.7 ,0.3,0.9,1.1,2.4,8.2
494,Josh Smith            ,PF   ,27.0,ATL,76.0,76.0,35.3,7.2 ,15.6,0.465,0.8,2.6,0.303,6.4,12.9,0.498,0.491,2.2,4.2 ,0.517,1.8,6.7 ,8.4 ,4.2 ,1.2,1.8,3.0,2.3,17.5
495,Nolan Smith           ,PG   ,24.0,POR,40.0,0.0 ,7.2 ,1.1 ,2.9 ,0.368,0.2,0.7,0.214,0.9,2.2 ,0.419,0.395,0.5,0.7 ,0.714,0.2,0.5 ,0.7 ,0.9 ,0.2,0.0,0.7,0.7,2.8
496,Marreese Speights     ,C    ,25.0,TOT,79.0,3.0 ,16.5,3.3 ,7.4 ,0.445,0.0,0.1,0.3  ,3.3,7.3 ,0.448,0.448,1.7,2.2 ,0.771,1.8,3.0 ,4.9 ,0.6 ,0.3,0.7,1.0,2.2,8.3
499,Tiago Splitter        ,PF   ,28.0,SAS,81.0,58.0,24.7,3.9 ,7.0 ,0.56 ,0.0,0.0,0.0  ,3.9,6.9 ,0.561,0.56 ,2.6,3.5 ,0.73 ,1.8,4.6 ,6.4 ,1.6 ,0.8,0.8,1.2,2.0,10.3
500,Jerry Stackhouse      ,SF   ,38.0,BRK,37.0,0.0 ,14.7,1.8 ,4.6 ,0.384,0.8,2.4,0.337,1.0,2.2 ,0.434,0.471,0.5,0.6 ,0.87 ,0.1,0.8 ,0.9 ,0.9 ,0.2,0.1,0.6,0.8,4.9
