   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
145,Sleepy Floyd         ,PG   ,31.0,HOU,82.0,3.0 ,20.3,3.5 ,8.6 ,0.406,0.5,1.5,0.301,3.0 ,7.1 ,0.429,0.433,1.6,2.1 ,0.794,0.4,1.4 ,1.8 ,2.9 ,0.7,0.3,1.6,1.6,9.1
146,Greg Foster          ,PF   ,23.0,WSB,49.0,3.0 ,11.2,1.8 ,3.9 ,0.461,0.0,0.0,0.0  ,1.8 ,3.9 ,0.464,0.461,0.7,1.0 ,0.714,0.9,2.1 ,3.0 ,0.7 ,0.1,0.2,0.7,1.7,4.3
147,Rick Fox             ,SF   ,22.0,BOS,81.0,5.0 ,19.0,3.0 ,6.5 ,0.459,0.3,0.9,0.329,2.7 ,5.6 ,0.479,0.481,1.7,2.3 ,0.755,0.9,1.8 ,2.7 ,1.6 ,1.0,0.4,1.5,2.8,8.0
150,Anthony Frederick    ,SF   ,27.0,CHH,66.0,26.0,12.9,2.4 ,5.6 ,0.435,0.1,0.3,0.235,2.4 ,5.3 ,0.445,0.441,1.0,1.4 ,0.685,1.1,1.0 ,2.2 ,1.1 ,0.6,0.4,0.9,1.4,5.9
151,Kevin Gamble         ,SF   ,26.0,BOS,82.0,77.0,30.4,5.9 ,11.1,0.529,0.1,0.4,0.29 ,5.7 ,10.7,0.537,0.534,1.7,1.9 ,0.885,1.0,2.5 ,3.5 ,2.7 ,0.9,0.5,1.2,2.4,13.5
152,Winston Garland      ,PG   ,27.0,DEN,78.0,67.0,28.3,4.3 ,9.6 ,0.444,0.1,0.4,0.321,4.2 ,9.3 ,0.449,0.45 ,2.2,2.6 ,0.859,0.9,1.6 ,2.4 ,5.3 ,1.3,0.3,2.2,2.6,10.8
153,Tom Garrick          ,SG   ,25.0,TOT,40.0,5.0 ,13.7,1.5 ,3.6 ,0.413,0.0,0.1,0.25 ,1.5 ,3.5 ,0.417,0.416,0.5,0.7 ,0.692,0.3,1.1 ,1.4 ,2.5 ,0.9,0.1,1.1,1.4,3.4
157,Chris Gatling        ,PF   ,24.0,GSW,54.0,1.0 ,11.3,2.2 ,3.8 ,0.568,0.0,0.1,0.0  ,2.2 ,3.7 ,0.579,0.568,1.3,2.0 ,0.661,1.4,2.0 ,3.4 ,0.3 ,0.6,0.7,0.8,1.9,5.7
158,Kenny Gattison       ,PF   ,27.0,CHH,82.0,71.0,27.1,5.2 ,9.7 ,0.529,0.0,0.0,0.0  ,5.2 ,9.7 ,0.531,0.529,2.4,3.5 ,0.688,2.2,4.9 ,7.1 ,1.6 ,0.7,0.8,1.7,3.3,12.7
159,Tate George          ,SG   ,23.0,NJN,70.0,2.0 ,14.8,2.4 ,5.5 ,0.427,0.0,0.1,0.167,2.3 ,5.4 ,0.432,0.429,1.2,1.5 ,0.821,0.5,1.0 ,1.5 ,2.3 ,0.6,0.0,1.2,1.4,6.0
160,Kendall Gill         ,SG   ,23.0,CHH,79.0,79.0,36.8,8.4 ,18.1,0.467,0.1,0.3,0.24 ,8.4 ,17.7,0.471,0.469,3.6,4.8 ,0.745,2.1,3.0 ,5.1 ,4.2 ,1.9,0.6,2.3,3.0,20.5
161,Armen Gilliam        ,PF   ,27.0,PHI,81.0,81.0,34.2,6.3 ,12.4,0.511,0.0,0.0,0.0  ,6.3 ,12.3,0.513,0.511,4.2,5.2 ,0.807,2.9,5.3 ,8.1 ,1.5 ,0.6,1.0,2.0,2.2,16.9
162,Gerald Glass         ,SF   ,24.0,MIN,75.0,41.0,24.3,5.1 ,11.6,0.44 ,0.2,0.7,0.296,4.9 ,10.9,0.449,0.449,1.0,1.7 ,0.616,1.4,2.0 ,3.5 ,2.3 ,0.9,0.4,1.4,2.3,11.5
163,Mike Gminski         ,C    ,32.0,CHH,35.0,10.0,14.3,2.6 ,5.7 ,0.452,0.0,0.1,0.333,2.5 ,5.6 ,0.454,0.455,0.6,0.8 ,0.75 ,1.1,2.3 ,3.4 ,0.9 ,0.3,0.5,0.6,1.1,5.8
165,Paul Graham          ,SG   ,24.0,ATL,78.0,9.0 ,22.0,3.9 ,8.7 ,0.447,0.7,1.8,0.39 ,3.2 ,6.9 ,0.462,0.488,1.6,2.2 ,0.741,0.9,2.0 ,3.0 ,2.2 ,1.2,0.3,1.2,2.5,10.1
167,Gary Grant           ,PG   ,26.0,LAC,78.0,53.0,26.3,3.5 ,7.6 ,0.462,0.2,0.7,0.294,3.3 ,7.0 ,0.478,0.475,0.6,0.7 ,0.815,0.4,1.9 ,2.4 ,6.9 ,1.8,0.2,2.4,2.3,7.8
