   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA,FT%  ,ORB,DRB ,TRB ,AST,STL,BLK,TOV,PF ,PTS
423,Gary Payton*         ,PG   ,35.0,LAL,82.0,82.0,34.5,5.9,12.5,0.471,0.7,2.0,0.333,5.2,10.5,0.497,0.498,2.2,3.1,0.714,0.9,3.3 ,4.2 ,5.5,1.2,0.2,1.8,2.1,14.6
424,Anthony Peeler       ,SG   ,34.0,SAC,75.0,0.0 ,18.5,2.1,4.6 ,0.448,0.9,1.9,0.482,1.2,2.8 ,0.425,0.546,0.7,0.8,0.836,0.4,1.6 ,2.0 ,1.6,0.7,0.1,1.0,1.4,5.7
429,Wesley Person        ,SG   ,32.0,TOT,58.0,0.0 ,17.9,2.2,5.4 ,0.401,0.9,2.4,0.399,1.2,3.0 ,0.403,0.489,0.5,0.7,0.795,0.3,1.7 ,2.0 ,1.1,0.3,0.2,0.7,0.7,5.8
433,Morris Peterson      ,SF   ,26.0,TOR,82.0,29.0,26.2,2.9,7.2 ,0.405,1.5,4.1,0.371,1.4,3.0 ,0.453,0.513,0.9,1.1,0.809,0.4,2.8 ,3.2 ,1.4,1.1,0.2,0.8,2.5,8.3
434,Eric Piatkowski      ,SF   ,33.0,HOU,49.0,0.0 ,14.3,1.5,3.9 ,0.377,0.9,2.5,0.352,0.6,1.4 ,0.42 ,0.49 ,0.3,0.3,0.875,0.2,1.3 ,1.5 ,0.5,0.3,0.1,0.6,0.9,4.1
435,Paul Pierce*         ,SG   ,26.0,BOS,80.0,80.0,38.7,7.5,18.7,0.402,1.4,4.8,0.299,6.1,13.9,0.438,0.441,6.5,7.9,0.819,0.9,5.7 ,6.5 ,5.1,1.6,0.7,3.8,2.9,23.0
436,Mickaël Piétrus      ,PG   ,21.0,GSW,53.0,22.0,14.1,1.8,4.4 ,0.416,0.7,2.0,0.333,1.2,2.4 ,0.484,0.491,1.0,1.4,0.693,0.9,1.3 ,2.2 ,0.5,0.6,0.2,0.8,1.9,5.3
437,Scottie Pippen*      ,SF   ,38.0,CHI,23.0,6.0 ,17.9,2.3,6.1 ,0.379,0.6,2.1,0.271,1.7,4.0 ,0.435,0.425,0.7,1.2,0.63 ,0.9,2.1 ,3.0 ,2.2,0.9,0.4,1.3,1.7,5.9
438,Zoran Planinić       ,SG   ,21.0,NJN,49.0,1.0 ,9.7 ,1.1,2.6 ,0.411,0.2,0.7,0.281,0.9,2.0 ,0.454,0.446,0.8,1.2,0.633,0.3,0.8 ,1.1 ,1.4,0.3,0.1,0.7,1.4,3.1
442,James Posey          ,SG   ,27.0,MEM,82.0,82.0,29.9,4.5,9.4 ,0.478,1.4,3.5,0.386,3.1,5.9 ,0.533,0.551,3.4,4.1,0.83 ,1.1,3.8 ,4.9 ,1.5,1.7,0.5,1.4,3.0,13.7
