,TEAM,SEASON,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,ARENA,ATTENDANCE,ATTENDANCE/G
574,DEN,2001,28.2,27,55,24,58,-5.82,0.63,-5.19,101.4,107.8,-6.4,90.4,0.256,0.187,0.495,0.455,13.6,30.6,0.19,0.49200000000000005,13.6,69.9,0.245,Pepsi Center,633846.0,15460.0
614,ATL,2001,25.7,33,49,29,53,-4.23,-0.18,-4.41,101.8,106.4,-4.6,91.9,0.294,0.18100000000000002,0.517,0.47100000000000003,14.6,27.5,0.225,0.495,14.1,70.9,0.218,Philips Arena,506110.0,12344.0
645,CHO,2001,28.3,44,38,44,38,0.96,-0.4,0.57,104.3,103.3,1.0,89.7,0.32,0.151,0.513,0.466,13.3,30.6,0.23800000000000002,0.465,13.3,72.2,0.226,Charlotte Coliseum,462738.0,11286.0
663,ORL,2001,28.0,44,38,46,36,1.57,-0.32,1.25,107.0,105.3,1.7,93.2,0.278,0.24100000000000002,0.5329999999999999,0.493,12.6,26.3,0.21,0.486,14.4,69.2,0.215,TD Waterhouse Centre,621121.0,15149.0
703,CLE,2001,26.0,29,53,31,51,-3.33,-0.19,-3.52,104.6,108.2,-3.6,90.3,0.301,0.156,0.524,0.47700000000000004,13.8,28.9,0.23199999999999998,0.493,12.3,72.8,0.226,Gund Arena,596115.0,14539.0
757,NYK,2001,30.3,30,52,29,53,-3.99,-0.16,-4.15,101.5,105.9,-4.4,89.7,0.27399999999999997,0.20600000000000002,0.514,0.46799999999999997,14.0,25.6,0.21600000000000003,0.479,12.9,71.9,0.23600000000000002,Madison Square Garden (IV),810283.0,19763.0
797,IND,2001,26.1,42,40,42,40,0.27,-0.34,-0.07,104.1,103.8,0.3,91.9,0.32799999999999996,0.182,0.527,0.47700000000000004,14.2,27.0,0.253,0.469,13.2,71.0,0.22699999999999998,Conseco Fieldhouse,686537.0,16745.0
837,MIL,2001,28.9,41,41,40,42,-0.22,-0.4,-0.62,106.9,107.1,-0.2,90.2,0.26899999999999996,0.24100000000000002,0.544,0.507,13.6,25.6,0.201,0.47700000000000004,12.0,70.9,0.217,Bradley Center,745305.0,18178.0
872,LAC,2001,24.4,39,43,40,42,-0.46,0.38,-0.09,105.5,106.0,-0.5,90.1,0.304,0.172,0.519,0.47600000000000003,13.8,31.3,0.225,0.47700000000000004,12.1,69.9,0.19399999999999998,STAPLES Center,740185.0,18053.0
911,DAL,2001,27.6,57,25,53,29,4.26,0.16,4.41,112.2,107.7,4.5,92.8,0.28800000000000003,0.237,0.5529999999999999,0.507,11.3,26.1,0.23199999999999998,0.485,12.9,70.7,0.239,American Airlines Center,802783.0,19580.0
951,PHO,2001,26.5,36,46,39,43,-0.68,0.39,-0.3,103.3,104.0,-0.7,91.4,0.235,0.158,0.51,0.47200000000000003,13.6,30.1,0.18,0.47600000000000003,14.4,70.2,0.22699999999999998,America West Arena,668939.0,16316.0
991,DET,2001,29.5,50,32,48,34,2.13,-0.45,1.69,104.8,102.4,2.4,90.0,0.31,0.24,0.54,0.49700000000000005,14.3,24.4,0.235,0.474,14.8,70.5,0.20600000000000002,The Palace of Auburn Hills,760807.0,18556.0
1021,MIN,2001,26.7,50,32,51,31,3.38,0.2,3.58,109.0,105.3,3.7,90.5,0.255,0.152,0.532,0.49,12.5,31.3,0.203,0.48200000000000004,12.7,73.7,0.218,Target Center,731673.0,17846.0
1061,NJN,2001,26.1,52,30,53,29,4.16,-0.49,3.67,104.0,99.5,4.5,91.8,0.28,0.175,0.515,0.47600000000000003,13.4,29.2,0.20600000000000002,0.45899999999999996,14.9,71.6,0.213,Continental Airlines Arena,564194.0,13761.0
